user_id,gender,age,country,city,exp_group,os,source
70802,0,36,Russia,Gus’-Khrustal’nyy,2,Android,ads
70803,0,30,Ukraine,Dnipro,3,Android,ads
70804,1,24,Russia,Tyumen,0,Android,ads
70805,1,21,Russia,Moscow,3,Android,ads
70806,1,21,Ukraine,Bila Tserkva,0,Android,ads
70807,1,38,Russia,Moscow,3,Android,ads
70808,0,22,Russia,Vladivostok,0,Android,ads
70809,1,34,Russia,Novosibirsk,0,iOS,ads
70810,0,17,Finland,Saarijärvi,2,Android,ads
70811,0,27,Russia,Luga,1,Android,ads
70812,1,30,Ukraine,Chyhyryn,4,Android,ads
70813,0,43,Russia,Yelets,3,iOS,ads
70814,0,19,Russia,Beloozërskiy,4,iOS,ads
70815,0,25,Russia,Moscow,0,Android,ads
70816,1,18,Russia,Nevinnomyssk,0,iOS,ads
70817,0,20,Russia,Moscow,2,iOS,ads
70818,0,26,Russia,Mytishchi,0,iOS,ads
70819,0,21,Russia,Moscow,1,Android,ads
70820,1,63,Ukraine,Lubny,2,Android,ads
70821,0,17,Russia,Ufa,2,iOS,ads
70822,1,19,Russia,Kemerovo,3,Android,ads
70823,0,21,Russia,Moscow,3,Android,ads
70824,1,30,Russia,Cheboksary,1,Android,ads
70825,1,28,Turkey,Konya,4,Android,ads
70826,0,23,Russia,Kostomuksha,0,Android,ads
70827,0,46,Russia,Krasnodar,3,Android,ads
70828,0,23,Russia,Krasnodar,0,Android,ads
70829,1,39,Russia,Nizhniy Novgorod,4,Android,ads
70830,0,18,Finland,Helsinki,0,Android,ads
70831,1,18,Russia,Vladimir,4,Android,ads
70832,0,31,Russia,Voronezh,0,Android,ads
70833,1,18,Russia,Moscow,0,iOS,ads
70834,0,21,Russia,Belozërsk,0,iOS,ads
70835,1,22,Russia,Khabarovsk,1,Android,ads
70836,0,14,Russia,Moscow,3,Android,ads
70837,1,31,Russia,Kaluga,0,iOS,ads
70838,0,28,Russia,Petropavlovsk-Kamchatskiy,0,Android,ads
70839,1,23,Russia,Ulan-Ude,2,Android,ads
70840,0,20,Russia,Moscow,0,Android,ads
70841,0,24,Russia,Engels,0,iOS,ads
70842,0,22,Kazakhstan,Almaty,3,Android,ads
70843,1,18,Russia,Novokuznetsk,3,iOS,ads
70844,0,39,Russia,Krasnoyarsk,1,Android,ads
70845,1,26,Russia,Krasnodar,2,iOS,ads
70846,0,30,Russia,Surgut,3,iOS,ads
70847,1,29,Russia,Ramenskoye,3,Android,ads
70848,1,28,Kazakhstan,Almaty,4,iOS,ads
70849,1,19,Russia,Vyshniy Volochëk,2,Android,ads
70850,1,31,Russia,Malgobek,2,Android,ads
70851,0,15,Russia,Kurgan,1,iOS,ads
70852,1,17,Belarus,Minsk,2,iOS,ads
70853,0,16,Turkey,Antalya,2,Android,ads
70854,0,30,Russia,Berdsk,2,iOS,ads
70855,0,22,Russia,Roslavl,3,Android,ads
70856,1,19,Russia,Lipetsk,4,Android,ads
70857,1,18,Russia,Kansk,4,Android,ads
70858,0,26,Russia,Mikhaylovsk,2,Android,ads
70859,0,22,Russia,Moscow,4,iOS,ads
70860,0,19,Russia,Bataysk,1,iOS,ads
70861,1,31,Russia,Saint Petersburg,3,Android,ads
70862,1,25,Russia,Penza,1,Android,ads
70863,1,24,Russia,Yaroslavl,4,Android,ads
70864,0,22,Russia,Khasavyurt,1,Android,ads
70865,0,28,Russia,Volgograd,1,Android,ads
70866,0,35,Russia,Oktyabr’skiy,1,Android,ads
70867,0,35,Russia,Severouralsk,0,iOS,ads
70868,0,22,Russia,Ufa,3,iOS,ads
70869,1,49,Russia,Vyatskiye Polyany,4,Android,ads
70870,1,22,Russia,Belgorod,3,Android,ads
70871,1,32,Russia,Chelyabinsk,1,iOS,ads
70872,0,26,Russia,Novokuznetsk,4,Android,ads
70873,1,21,Russia,Soldato-Aleksandrovskoye,2,Android,ads
70874,0,45,Russia,Mozdok,1,Android,ads
70875,0,63,Russia,Balashikha,0,iOS,ads
70876,0,25,Kazakhstan,Nur-Sultan,3,Android,ads
70877,0,31,Russia,Novocheboksarsk,3,Android,ads
70878,1,22,Russia,Monchegorsk,4,Android,ads
70879,0,43,Russia,Omsk,4,Android,ads
70880,1,24,Russia,Bratsk,0,Android,ads
70881,1,42,Russia,Kropotkin,3,Android,ads
70882,0,15,Ukraine,Irpin,2,Android,ads
70883,0,49,Ukraine,Chuhuiv,3,Android,ads
70884,0,17,Ukraine,Slavutych,0,Android,ads
70885,1,25,Russia,Omsk,0,Android,ads
70886,0,39,Russia,Engels,4,Android,ads
70887,0,22,Russia,Petropavlovsk-Kamchatskiy,2,iOS,ads
70888,1,21,Russia,Moscow,4,Android,ads
70889,1,37,Russia,Saint Petersburg,2,Android,ads
70890,0,21,Russia,Sertolovo,4,iOS,ads
70891,0,21,Russia,Makhachkala,1,Android,ads
70892,1,32,Russia,Arkhangelsk,2,iOS,ads
70893,1,20,Ukraine,Kryvyi Rih,3,Android,ads
70894,1,39,Russia,Moscow,1,Android,ads
70895,1,40,Russia,Orenburg,1,iOS,ads
70896,1,16,Turkey,Kozlu,0,Android,ads
70897,1,23,Russia,Vladivostok,4,iOS,ads
70898,1,25,Russia,Saratov,4,Android,ads
70899,0,54,Finland,Helsinki,1,iOS,ads
70900,0,26,Russia,Nevinnomyssk,0,Android,ads
70901,1,31,Russia,Saratov,0,iOS,ads
70902,1,35,Russia,Ivanovo,4,iOS,ads
70903,1,57,Russia,Cheremkhovo,3,Android,ads
70904,1,45,Russia,Krasnyy Kut,4,Android,ads
70905,1,29,Russia,Abakan,0,Android,ads
70906,1,43,Ukraine,Ternopil,4,Android,ads
70907,1,37,Russia,Penza,4,Android,ads
70908,0,21,Russia,Gubkinskiy,3,Android,ads
70909,1,26,Russia,Berëzovskiy,0,Android,ads
70910,1,60,Russia,Novocheboksarsk,3,Android,ads
70911,1,31,Russia,Moscow,0,Android,ads
70912,1,21,Russia,Saint Petersburg,0,Android,ads
70913,0,29,Russia,Dolgoprudnyy,2,Android,ads
70914,0,15,Russia,Sortavala,3,Android,ads
70915,1,26,Russia,Saint Petersburg,1,iOS,ads
70916,0,55,Russia,Saint Petersburg,4,Android,ads
70917,1,16,Ukraine,Poltava,3,iOS,ads
70918,0,36,Russia,Perm,2,Android,ads
70919,1,21,Ukraine,Kremenchuk,0,Android,ads
70920,1,39,Russia,Venëv,2,Android,ads
70921,0,17,Russia,Severomorsk,2,Android,ads
70922,0,20,Ukraine,Lebedyn,2,Android,ads
70923,0,40,Russia,Saint Petersburg,1,Android,ads
70924,1,15,Russia,Izhevsk,1,iOS,ads
70925,1,25,Russia,Shumerlya,1,iOS,ads
70926,0,37,Russia,Samara,4,Android,ads
70927,0,28,Russia,Moscow,0,iOS,ads
70928,0,43,Russia,Losino-Petrovskiy,4,Android,ads
70929,0,23,Latvia,Jūrmala,2,Android,ads
70930,1,25,Russia,Yurginskoye,3,Android,ads
70931,0,24,Russia,Volzhskiy,1,Android,ads
70932,1,19,Russia,Krasnodar,3,Android,ads
70933,1,18,Russia,Krasnoyarsk,4,Android,ads
70934,0,21,Russia,Moscow,1,iOS,ads
70935,1,35,Russia,Vylkovo,0,Android,ads
70936,1,31,Russia,Nizhnevartovsk,3,Android,ads
70937,1,19,Russia,Balakovo,2,Android,ads
70938,1,18,Russia,Domodedovo,2,Android,ads
70939,0,46,Russia,Vladivostok,4,iOS,ads
70940,1,28,Russia,Komsomolsk,4,Android,ads
70941,0,23,Russia,Ukhta,4,Android,ads
70942,1,21,Russia,Rostov,2,Android,ads
70943,1,28,Russia,Yurga,0,iOS,ads
70944,1,32,Russia,Rubtsovsk,0,iOS,ads
70945,0,40,Russia,Cherepovets,3,Android,ads
70946,0,22,Russia,Pushkino,2,iOS,ads
70947,0,21,Russia,Kotovsk,2,iOS,ads
70948,0,18,Russia,Nalchik,0,Android,ads
70949,0,21,Russia,Vladimir,2,Android,ads
70950,0,46,Russia,Orenburg,3,Android,ads
70951,1,18,Russia,Saint Petersburg,4,iOS,ads
70952,1,21,Russia,Krasnokamsk,2,iOS,ads
70953,1,35,Russia,Pestovo,2,iOS,ads
70954,1,19,Russia,Moscow,1,Android,ads
70955,0,18,Russia,Kapustin Yar,2,iOS,ads
70956,1,31,Russia,Surovikino,3,iOS,ads
70957,0,17,Russia,Lipetsk,3,Android,ads
70958,1,40,Russia,Tomsk,3,iOS,ads
70959,1,32,Russia,Yekaterinburg,3,Android,ads
70960,0,36,Russia,Armavir,0,iOS,ads
70961,0,17,Russia,Rybinsk,0,Android,ads
70962,1,20,Russia,Sochi,3,Android,ads
70963,1,47,Russia,Krasnoznamensk,0,iOS,ads
70964,0,49,Russia,Groznyy,3,iOS,ads
70965,0,24,Azerbaijan,Füzuli,0,iOS,ads
70966,0,20,Russia,Gryazi,0,Android,ads
70967,1,19,Russia,Leninsk-Kuznetskiy,1,Android,ads
70968,0,35,Russia,Lesozavodsk,1,Android,ads
70969,0,18,Russia,Taganrog,0,iOS,ads
70970,1,16,Russia,Miass,0,iOS,ads
70971,1,29,Russia,Novocheboksarsk,1,Android,ads
70972,1,29,Russia,Moscow,3,iOS,ads
70973,0,21,Russia,Yaroslavl,2,Android,ads
70974,1,20,Russia,Petrozavodsk,4,Android,ads
70975,0,30,Russia,Moscow,4,iOS,ads
70976,1,42,Russia,Kislovodsk,2,iOS,ads
70977,1,17,Russia,Fryazino,4,Android,ads
70978,1,14,Russia,Gorodets,2,iOS,ads
70979,0,43,Russia,Velikiye Luki,4,iOS,ads
70980,1,24,Russia,Lyubertsy,3,Android,ads
70981,1,21,Russia,Pyatigorsk,2,iOS,ads
70982,1,21,Ukraine,Nova Kakhovka,4,Android,ads
70983,1,43,Russia,Nikel,4,Android,ads
70984,0,22,Russia,Moscow,0,Android,ads
70985,1,17,Estonia,Tallinn,4,Android,ads
70986,1,31,Ukraine,Yenakiieve,0,iOS,ads
70987,1,17,Ukraine,Dnipro,1,iOS,ads
70988,1,24,Russia,Arkhangelsk,1,Android,ads
70989,1,27,Kazakhstan,Shymkent,1,iOS,ads
70990,1,33,Russia,Bichura,0,Android,ads
70991,0,50,Russia,Kostroma,0,Android,ads
70992,1,23,Russia,Cheboksary,2,Android,ads
70993,1,20,Russia,Saint Petersburg,0,Android,ads
70994,1,18,Russia,Krasnokamensk,1,iOS,ads
70995,1,20,Russia,Zelënodol’sk,2,Android,ads
70996,0,25,Russia,Aksay,4,iOS,ads
70997,1,22,Russia,Omsk,0,Android,ads
70998,0,23,Russia,Norilsk,0,Android,ads
70999,1,38,Russia,Iskitim,2,Android,ads
71000,0,16,Russia,Saint Petersburg,1,iOS,ads
71001,0,24,Russia,Nizhnevartovsk,1,iOS,ads
71002,1,53,Russia,Perm,1,Android,ads
71003,1,21,Russia,Novosibirsk,1,Android,ads
71004,0,37,Russia,Moscow,3,iOS,ads
71005,1,20,Estonia,Tallinn,3,iOS,ads
71006,0,20,Russia,Moscow,0,iOS,ads
71007,1,45,Russia,Tolyatti,2,Android,ads
71008,1,20,Russia,Moscow,0,iOS,ads
71009,1,14,Russia,Moskovskiy,3,Android,ads
71010,0,18,Russia,Moscow,4,iOS,ads
71011,1,45,Russia,Klin,1,Android,ads
71012,1,20,Azerbaijan,Baku,1,iOS,ads
71013,1,17,Russia,Norilsk,0,Android,ads
71014,0,29,Russia,Zherdevka,1,iOS,ads
71015,1,23,Russia,Kaspiysk,1,Android,ads
71016,1,23,Ukraine,Kropyvnytskyi,1,iOS,ads
71017,1,20,Russia,Saint Petersburg,4,iOS,ads
71018,0,19,Russia,Birobidzhan,1,iOS,ads
71019,0,25,Russia,Suvorov,2,iOS,ads
71020,0,36,Russia,Moscow,1,iOS,ads
71021,1,16,Russia,Svetogorsk,3,iOS,ads
71022,0,39,Russia,Arkhangelsk,3,Android,ads
71023,0,21,Ukraine,Lanchyn,1,Android,ads
71024,0,28,Russia,Chistopol,3,iOS,ads
71025,1,35,Russia,Kemerovo,1,Android,ads
71026,0,19,Russia,Ivanovo,4,iOS,ads
71027,1,24,Kazakhstan,Almaty,4,Android,ads
71028,1,27,Russia,Syktyvkar,0,Android,ads
71029,1,21,Russia,Borisoglebsk,2,Android,ads
71030,0,15,Russia,Novosibirsk,0,iOS,ads
71031,0,40,Russia,Moscow,3,Android,ads
71032,1,22,Russia,Stavropol,4,iOS,ads
71033,1,23,Russia,Bagdarin,2,Android,ads
71034,1,27,Russia,Vladivostok,2,iOS,ads
71035,1,22,Russia,Kamyshin,4,iOS,ads
71036,1,33,Russia,Smolensk,2,iOS,ads
71037,0,23,Russia,Bol’shoy Uluy,1,Android,ads
71038,0,17,Russia,Moscow,2,Android,ads
71039,1,32,Russia,Rubtsovsk,0,Android,ads
71040,0,20,Russia,Baturino,4,Android,ads
71041,1,23,Russia,Marks,0,Android,ads
71042,1,18,Russia,Zheleznogorsk,0,Android,ads
71043,1,17,Russia,Volzhskiy,1,Android,ads
71044,1,20,Russia,Belgorod,4,iOS,ads
71045,1,15,Russia,Kimovsk,4,Android,ads
71046,1,22,Russia,Kansk,3,iOS,ads
71047,0,19,Russia,Novosibirsk,2,Android,ads
71048,1,24,Russia,Sarapul,0,Android,ads
71049,1,23,Ukraine,Kyiv,3,iOS,ads
71050,1,47,Russia,Lobnya,3,iOS,ads
71051,0,26,Russia,Moscow,4,iOS,ads
71052,0,63,Russia,Karabanovo,3,iOS,ads
71053,0,21,Russia,Stroitel,1,Android,ads
71054,0,26,Belarus,Babruysk,0,iOS,ads
71055,0,29,Russia,Kineshma,0,Android,ads
71056,1,28,Russia,Rostov,1,Android,ads
71057,1,21,Russia,Azov,3,iOS,ads
71058,1,29,Ukraine,Podilsk,1,iOS,ads
71059,0,20,Russia,Gus’-Khrustal’nyy,1,iOS,ads
71060,1,23,Russia,Ufa,0,Android,ads
71061,1,17,Russia,Moscow,2,Android,ads
71062,0,32,Russia,Saint Petersburg,2,Android,ads
71063,0,50,Russia,Volgodonsk,3,iOS,ads
71064,0,14,Russia,Moscow,2,Android,ads
71065,1,21,Russia,Penza,3,iOS,ads
71066,0,41,Russia,Balabanovo,0,iOS,ads
71067,1,23,Ukraine,Borzna,3,Android,ads
71068,1,43,Russia,Velikiy Novgorod,1,iOS,ads
71069,1,28,Russia,Tver,3,Android,ads
71070,0,35,Russia,Moscow,0,Android,ads
71071,1,39,Kazakhstan,Oktyabrsk,3,Android,ads
71072,0,33,Russia,Kuznetsk,0,iOS,ads
71073,0,24,Russia,Nizhniy Novgorod,2,Android,ads
71074,1,20,Russia,Rostov,3,iOS,ads
71075,1,38,Turkey,Tekirdağ,2,Android,ads
71076,0,15,Russia,Orenburg,2,Android,ads
71077,0,36,Russia,Moscow,3,iOS,ads
71078,1,16,Russia,Shchuchye,1,Android,ads
71079,1,38,Russia,Orekhovo-Zuyevo,2,Android,ads
71080,0,24,Russia,Yugorsk,0,Android,ads
71081,1,30,Russia,Moscow,0,Android,ads
71082,0,29,Russia,Chebarkul,0,Android,ads
71083,1,23,Russia,Lukoyanov,0,Android,ads
71084,1,26,Russia,Perm,3,Android,ads
71085,1,20,Russia,Moscow,3,Android,ads
71086,1,47,Belarus,Minsk,4,Android,ads
71087,1,20,Belarus,Baranavichy,2,Android,ads
71088,1,47,Russia,Abalak,2,iOS,ads
71089,0,32,Russia,Moscow,3,Android,ads
71090,1,15,Russia,Novaya Balakhna,1,iOS,ads
71091,0,31,Russia,Pskov,3,Android,ads
71092,1,21,Russia,Biysk,4,Android,ads
71093,0,52,Russia,Urus-Martan,3,Android,ads
71094,1,23,Russia,Murmansk,1,Android,ads
71095,1,24,Russia,Gusev,4,Android,ads
71096,1,20,Belarus,Brest,2,iOS,ads
71097,1,43,Russia,Vladimir,2,Android,ads
71098,0,28,Russia,Dagestanskiye Ogni,2,Android,ads
71099,0,32,Turkey,Antalya,1,iOS,ads
71100,0,23,Russia,Samara,2,iOS,ads
71101,1,21,Belarus,Haradnaya,0,iOS,ads
71102,1,54,Russia,Cheboksary,2,Android,ads
71103,0,32,Russia,Moscow,0,iOS,ads
71104,1,48,Russia,Kyzyl,3,Android,ads
71105,0,51,Russia,Georgiyevsk,4,Android,ads
71106,1,19,Belarus,Hrodna,4,Android,ads
71107,1,38,Russia,Saint Petersburg,3,Android,ads
71108,1,41,Russia,Moscow,0,Android,ads
71109,1,16,Russia,Moscow,0,iOS,ads
71110,0,23,Russia,Moscow,3,Android,ads
71111,0,15,Russia,Novosibirsk,2,Android,ads
71112,1,51,Russia,Moscow,4,Android,ads
71113,0,24,Russia,Moskovskiy,4,Android,ads
71114,0,31,Russia,Stupino,4,Android,ads
71115,1,18,Russia,Aginskoye,3,iOS,ads
71116,1,16,Russia,Rostov,1,Android,ads
71117,1,16,Belarus,Dobrush,2,Android,ads
71118,0,33,Russia,Gulkevichi,1,Android,ads
71119,1,25,Turkey,Ankara,1,iOS,ads
71120,0,28,Russia,Kazan,2,Android,ads
71121,1,18,Russia,Moscow,0,Android,ads
71122,1,26,Russia,Meleuz,3,iOS,ads
71123,1,19,Russia,Moscow,2,Android,ads
71124,0,39,Russia,Berdsk,0,iOS,ads
71125,1,25,Russia,Volgograd,3,Android,ads
71126,1,20,Russia,Volgograd,4,Android,ads
71127,1,19,Russia,Noginsk,1,iOS,ads
71128,1,24,Russia,Moscow,2,iOS,ads
71129,0,21,Russia,Voronezh,2,iOS,ads
71130,0,34,Russia,Vyshniy Volochëk,0,Android,ads
71131,1,36,Russia,Moscow,2,iOS,ads
71132,1,46,Ukraine,Bilopillya,3,Android,ads
71133,0,29,Finland,Jyväskylä,2,Android,ads
71134,1,27,Russia,Novotroitsk,4,iOS,ads
71135,0,15,Russia,Kaluga,2,Android,ads
71136,1,38,Russia,Novokuybyshevsk,3,iOS,ads
71137,0,27,Russia,Kamensk-Shakhtinskiy,4,Android,ads
71138,1,40,Russia,Ivanovo,0,Android,ads
71139,1,46,Russia,Bolotnoye,3,Android,ads
71140,1,23,Russia,Novokuznetsk,4,Android,ads
71141,1,21,Russia,Partizansk,1,Android,ads
71142,1,31,Russia,Kirov,0,Android,ads
71143,1,29,Russia,Sterlitamak,2,Android,ads
71144,1,38,Russia,Kostroma,0,iOS,ads
71145,1,17,Russia,Perm,3,Android,ads
71146,0,29,Russia,Moscow,2,iOS,ads
71147,1,55,Russia,Nikolayevsk,0,Android,ads
71148,0,33,Russia,Tikhvin,1,Android,ads
71149,1,16,Russia,Lesnoy Gorodok,2,Android,ads
71150,0,20,Russia,Moscow,0,iOS,ads
71151,1,57,Russia,Murmansk,0,Android,ads
71152,0,52,Russia,Sukhoy Log,0,Android,ads
71153,1,28,Russia,Saint Petersburg,0,Android,ads
71154,1,23,Turkey,Şırnak,4,Android,ads
71155,1,14,Russia,Moscow,4,Android,ads
71156,1,45,Russia,Cherdyn,3,iOS,ads
71157,1,51,Russia,Gatchina,1,Android,ads
71158,0,21,Russia,Moscow,2,Android,ads
71159,0,15,Russia,Zheleznogorsk,3,iOS,ads
71160,1,21,Russia,Uchaly,2,iOS,ads
71161,1,22,Russia,Chelyabinsk,2,Android,ads
71162,0,39,Russia,Novosibirsk,3,Android,ads
71163,0,18,Russia,Novosibirsk,0,Android,ads
71164,1,16,Finland,Kouvola,3,Android,ads
71165,0,36,Russia,Luga,3,Android,ads
71166,1,14,Ukraine,Piskivka,3,Android,ads
71167,0,43,Russia,Tver,3,Android,ads
71168,1,16,Russia,Sayanogorsk,0,iOS,ads
71169,1,59,Ukraine,Yuvileine,2,Android,ads
71170,1,17,Russia,Barabinsk,1,Android,ads
71171,0,32,Russia,Novorossiysk,1,iOS,ads
71172,0,34,Russia,Ufa,1,iOS,ads
71173,1,17,Russia,Yegoryevsk,4,iOS,ads
71174,0,38,Russia,Nurlino,2,Android,ads
71175,1,15,Russia,Dalnerechensk,0,iOS,ads
71176,0,25,Russia,Prokhladnyy,3,Android,ads
71177,1,30,Russia,Birsk,3,iOS,ads
71178,0,27,Russia,Barnaul,1,Android,ads
71179,1,21,Russia,Pyt’-Yakh,4,Android,ads
71180,0,60,Russia,Moscow,4,iOS,ads
71181,0,38,Russia,Moscow,1,iOS,ads
71182,1,57,Russia,Magnitogorsk,1,Android,ads
71183,1,23,Russia,Torzhok,1,Android,ads
71184,0,19,Russia,Moscow,0,Android,ads
71185,1,20,Russia,Mosalsk,4,Android,ads
71186,1,40,Russia,Ust’-Tarka,0,iOS,ads
71187,1,37,Russia,Irkutsk,1,Android,ads
71188,1,16,Russia,Izhevsk,2,Android,ads
71189,0,32,Russia,Balakovo,1,Android,ads
71190,0,17,Russia,Endirey,1,iOS,ads
71191,1,24,Russia,Balashikha,1,iOS,ads
71192,0,26,Russia,Rybnoye,3,iOS,ads
71193,0,14,Ukraine,Bila Tserkva,1,Android,ads
71194,1,19,Russia,Umba,4,iOS,ads
71195,1,37,Russia,Noyabrsk,0,Android,ads
71196,0,18,Russia,Kostomuksha,0,Android,ads
71197,1,23,Russia,Blagoveshchensk,3,Android,ads
71198,0,28,Russia,Ulan-Ude,2,Android,ads
71199,1,29,Russia,Moscow,1,Android,ads
71200,0,31,Russia,Ishimbay,2,Android,ads
71201,1,20,Russia,Semiluki,2,Android,ads
71202,0,23,Russia,Kolpino,0,Android,ads
71203,0,19,Russia,Samara,0,Android,ads
71204,1,19,Russia,Novoshakhtinsk,4,Android,ads
71205,0,22,Russia,Kaliningrad,1,Android,ads
71206,0,38,Russia,Novocheboksarsk,0,iOS,ads
71207,0,35,Russia,Irkutsk,2,Android,ads
71208,1,19,Belarus,Minsk,1,iOS,ads
71209,1,51,Russia,Saint Petersburg,0,iOS,ads
71210,0,28,Russia,Kurgan,3,Android,ads
71211,1,17,Russia,Moscow,3,Android,ads
71212,0,29,Russia,Moscow,4,Android,ads
71213,0,19,Russia,Kazan,2,iOS,ads
71214,0,31,Russia,Polysayevo,1,Android,ads
71215,1,15,Russia,Moscow,2,Android,ads
71216,1,24,Russia,Moscow,0,Android,ads
71217,1,24,Russia,Nyagan,1,Android,ads
71218,0,17,Russia,Shuya,0,Android,ads
71219,0,19,Russia,Miass,2,Android,ads
71220,1,40,Russia,Saratov,3,Android,ads
71221,1,20,Russia,Chelyabinsk,0,Android,ads
71222,0,38,Russia,Novoshakhtinsk,1,Android,ads
71223,0,26,Russia,Moscow,4,Android,ads
71224,0,24,Russia,Saint Petersburg,0,Android,ads
71225,1,39,Russia,Yekaterinburg,3,iOS,ads
71226,0,15,Russia,Sarapul,2,iOS,ads
71227,1,19,Ukraine,Berdychiv,2,Android,ads
71228,1,34,Russia,Berdsk,1,iOS,ads
71229,1,48,Russia,Semënov,3,Android,ads
71230,1,22,Russia,Moscow,3,Android,ads
71231,1,14,Russia,Beslan,1,iOS,ads
71232,1,42,Ukraine,Kharkiv,0,Android,ads
71233,1,27,Russia,Yekaterinburg,2,Android,ads
71234,0,56,Russia,Volkhov,2,Android,ads
71235,1,22,Russia,Moscow,0,iOS,ads
71236,0,53,Russia,Moscow,4,Android,ads
71237,0,15,Belarus,Mahilyow,1,iOS,ads
71238,0,39,Russia,Salsk,2,Android,ads
71239,1,37,Ukraine,Hurzuf,0,Android,ads
71240,0,44,Russia,Moscow,3,Android,ads
71241,0,33,Russia,Kirovo-Chepetsk,0,Android,ads
71242,0,26,Russia,Rybinsk,1,Android,ads
71243,1,26,Russia,Reutov,1,Android,ads
71244,1,16,Russia,Chita,0,iOS,ads
71245,1,16,Russia,Nizhnekamsk,0,iOS,ads
71246,1,16,Ukraine,Dniprovske,1,iOS,ads
71247,0,30,Ukraine,Kramatorsk,4,iOS,ads
71248,0,40,Russia,Moscow,4,Android,ads
71249,1,18,Russia,Pskov,2,iOS,ads
71250,0,18,Russia,Yekaterinburg,2,iOS,ads
71251,1,23,Russia,Moscow,4,Android,ads
71252,0,38,Kazakhstan,Petropavl,3,iOS,ads
71253,1,50,Russia,Furmanov,1,iOS,ads
71254,0,38,Russia,Saratov,0,Android,ads
71255,0,14,Russia,Izhevsk,2,iOS,ads
71256,1,30,Russia,Malgobek,2,Android,ads
71257,0,20,Russia,Verkhnyaya Salda,0,Android,ads
71258,1,57,Russia,Kazan,4,Android,ads
71259,1,15,Russia,Vladikavkaz,4,Android,ads
71260,0,49,Russia,Prokopyevsk,2,Android,ads
71261,1,19,Russia,Podolsk,2,iOS,ads
71262,0,30,Russia,Syktyvkar,0,Android,ads
71263,1,14,Russia,Omsk,3,Android,ads
71264,0,20,Russia,Makhachkala,4,Android,ads
71265,0,26,Ukraine,Konotop,1,Android,ads
71266,1,27,Russia,Aniskino,3,iOS,ads
71267,1,35,Russia,Vyazniki,0,Android,ads
71268,1,24,Russia,Minusinsk,1,Android,ads
71269,0,23,Ukraine,Odesa,4,Android,ads
71270,1,42,Russia,Orël,3,Android,ads
71271,0,28,Russia,Noginsk,4,Android,ads
71272,1,21,Russia,Voskresensk,0,iOS,ads
71273,1,35,Russia,Volgograd,3,Android,ads
71274,0,30,Russia,Murmansk,2,Android,ads
71275,1,32,Russia,Staraya Russa,0,Android,ads
71276,1,36,Russia,Ulyanovsk,0,iOS,ads
71277,0,15,Russia,Moscow,3,Android,ads
71278,0,56,Russia,Chebarkul,0,iOS,ads
71279,1,15,Russia,Taganrog,4,Android,ads
71280,0,30,Russia,Saint Petersburg,4,Android,ads
71281,1,22,Russia,Moscow,3,iOS,ads
71282,1,31,Russia,Orenburg,1,Android,ads
71283,1,23,Russia,Shumerlya,0,Android,ads
71284,0,19,Russia,Moscow,4,Android,ads
71285,0,30,Russia,Sochi,0,iOS,ads
71286,1,29,Russia,Saint Petersburg,1,Android,ads
71287,0,15,Russia,Ivanovo,2,iOS,ads
71288,1,19,Russia,Irkutsk,0,iOS,ads
71289,0,27,Russia,Moscow,1,iOS,ads
71290,0,23,Russia,Serdobsk,1,Android,ads
71291,0,15,Russia,Surgut,1,iOS,ads
71292,1,25,Russia,Khimki,0,Android,ads
71293,0,36,Russia,Kizel,0,iOS,ads
71294,1,51,Russia,Magadan,3,Android,ads
71295,1,18,Russia,Ryazan,0,Android,ads
71296,1,23,Russia,Vilyuysk,3,iOS,ads
71297,0,15,Russia,Votkinsk,3,iOS,ads
71298,1,24,Russia,Chistopol,2,Android,ads
71299,0,46,Russia,Yekaterinburg,4,Android,ads
71300,1,30,Russia,Moscow,3,Android,ads
71301,0,35,Russia,Liski,4,iOS,ads
71302,0,22,Russia,Ob,0,Android,ads
71303,0,27,Russia,Moscow,0,iOS,ads
71304,1,20,Russia,Kyzyl,0,Android,ads
71305,0,20,Kazakhstan,Aksay,3,iOS,ads
71306,0,24,Russia,Krasnovishersk,1,iOS,ads
71307,1,16,Russia,Vanino,4,iOS,ads
71308,0,17,Russia,Kazan,4,Android,ads
71309,1,20,Russia,Moscow,4,Android,ads
71310,0,32,Russia,Korolëv,1,Android,ads
71311,1,40,Russia,Prokhladnyy,0,iOS,ads
71312,1,20,Russia,Moscow,0,iOS,ads
71313,1,33,Russia,Moscow,4,Android,ads
71314,1,37,Russia,Voronezh,3,Android,ads
71315,1,20,Russia,Moscow,4,Android,ads
71316,0,31,Russia,Kirov,0,Android,ads
71317,1,30,Russia,Krasnoyarsk,3,iOS,ads
71318,0,18,Finland,Jyväskylä,4,Android,ads
71319,1,24,Russia,Moscow,2,iOS,ads
71320,0,32,Russia,Rostov,0,Android,ads
71321,0,31,Russia,Moscow,1,Android,ads
71322,1,47,Russia,Krasnoyarsk,2,iOS,ads
71323,1,19,Turkey,Adana,1,Android,ads
71324,1,14,Russia,Yelabuga,0,iOS,ads
71325,0,15,Russia,Samara,2,Android,ads
71326,1,43,Russia,Lukoyanov,3,Android,ads
71327,0,29,Russia,Shakhty,1,Android,ads
71328,1,23,Russia,Asino,0,Android,ads
71329,0,19,Russia,Elista,0,Android,ads
